order_id,customer_id,order_date,amount,status,city,payment_method
15374,4332,2026-05-06,12746.44,Completed,Noida,UPI
15375,4406,2026-04-23,14634.88,Completed,Rudrapur,UPI
15376,4552,2026-05-30,12954.45,Returned,Dehradun,Card
15377,1833,2026-05-07,7011.78,Returned,Dehradun,UPI
15378,5152,2026-04-26,7690.6,Completed,Bengaluru,Net Banking
15379,4622,2026-05-15,861.96,Pending,Mumbai,UPI
15380,5655,2026-05-08,5199.05,Completed,Dehradun,UPI
15381,4418,2026-05-26,9146.13,Completed,Noida,Cash
15382,5916,2026-05-02,4646.11,Completed,Rudrapur,Cash
15383,3652,2026-04-07,7986.95,Completed,Mumbai,UPI
15384,4060,2026-05-26,14593.69,Completed,Noida,Card
15385,3391,2026-04-22,8800.0,Completed,Rudrapur,Card
15386,3401,2026-05-27,8399.05,Completed,Noida,Net Banking
15387,2787,2026-04-13,7558.83,Completed,Haldwani,Card
15388,5526,2026-05-11,7062.97,Completed,Dehradun,Cash
15389,2008,2026-04-07,6691.46,Pending,Rudrapur,Net Banking
15390,5458,2026-04-20,5481.35,Completed,Mumbai,Net Banking
15391,2450,2026-05-25,14156.19,Completed,Noida,Card
15392,2728,2026-04-07,11807.3,Completed,Bengaluru,Net Banking
15393,1554,2026-04-04,5082.05,Pending,Haldwani,Net Banking
15394,3327,2026-05-16,2931.8,Completed,Haldwani,UPI
15395,4827,2026-04-23,822.92,Pending,Dehradun,UPI
15396,3999,2026-05-18,8558.66,Cancelled,Bengaluru,UPI
15397,3180,2026-04-26,2000.78,Completed,Mumbai,Card
15398,2746,2026-05-20,13041.99,Completed,Dehradun,UPI
15399,1939,2026-05-13,14662.46,Returned,Pune,UPI
15400,4385,2026-04-18,1342.91,Cancelled,Rudrapur,Card
15401,3815,2026-05-17,10886.04,Returned,Pune,Card
15402,1587,2026-04-08,8562.64,Completed,Delhi,UPI
15403,5125,2026-04-16,14566.46,Completed,Pune,UPI
15404,5162,2026-05-05,7044.27,Completed,Dehradun,Cash
15405,1682,2026-05-04,14747.28,Completed,Pune,Card
15406,5253,2026-04-22,14117.86,Completed,Bengaluru,Net Banking
15407,2138,2026-05-19,13298.47,Completed,Mumbai,UPI
15408,2779,2026-04-21,13982.56,Cancelled,Haldwani,Cash
15409,2790,2026-04-13,2520.49,Completed,Mumbai,Net Banking
15410,3554,2026-05-19,8240.65,Completed,Bengaluru,Net Banking
15411,5923,2026-04-29,13376.31,Completed,Delhi,UPI
15412,2314,2026-04-20,4280.4,Completed,Haldwani,Card
15413,2808,2026-05-16,14155.99,Pending,Delhi,Cash
15414,1249,2026-04-10,14400.99,Returned,Rudrapur,Net Banking
15415,5697,2026-05-05,7309.73,Completed,Delhi,Net Banking
15416,5572,2026-05-27,6574.75,Pending,Rudrapur,Cash
15417,5707,2026-04-06,13273.99,Completed,Haldwani,UPI
15418,3984,2026-05-12,9750.76,Completed,Mumbai,UPI
15419,1026,2026-04-05,9564.59,Completed,Noida,Card
15420,3951,2026-05-11,2851.57,Completed,Mumbai,UPI
15421,4976,2026-05-10,5057.16,Completed,Rudrapur,UPI
15422,4888,2026-04-24,8724.55,Completed,Rudrapur,Cash
15423,4209,2026-04-10,12250.79,Completed,Mumbai,UPI
15424,4641,2026-05-24,7200.1,Pending,Pune,Cash
15425,1309,2026-04-04,6720.6,Completed,Delhi,Card
15426,3805,2026-05-21,11688.5,Completed,Mumbai,Net Banking
15427,2264,2026-05-16,8025.83,Completed,Bengaluru,UPI
15428,2155,2026-04-08,5126.63,Completed,Mumbai,UPI
15429,3500,2026-05-04,5972.86,Completed,Bengaluru,Cash
15430,1198,2026-05-09,11881.71,Completed,Rudrapur,Net Banking
15431,5744,2026-05-29,2682.05,Completed,Pune,Net Banking
15432,5937,2026-04-29,7411.08,Cancelled,Mumbai,Card
15433,1268,2026-05-24,10183.01,Completed,Bengaluru,Net Banking
15434,5395,2026-05-12,9183.99,Completed,Noida,Cash
15435,1715,2026-05-13,12990.02,Completed,Haldwani,Card
15436,1501,2026-04-13,5918.86,Pending,Bengaluru,Card
15437,3006,2026-05-23,8989.73,Completed,Noida,Card
15438,1358,2026-04-08,3538.94,Completed,Noida,Net Banking
15439,3338,2026-04-12,14953.42,Returned,Noida,Card
15440,3681,2026-04-10,4582.24,Completed,Dehradun,Cash
15441,1157,2026-04-08,465.37,Cancelled,Haldwani,Net Banking
15442,3502,2026-04-18,7998.69,Completed,Delhi,Net Banking
15443,4464,2026-04-15,6798.69,Pending,Pune,Card
15444,5529,2026-05-19,10704.71,Completed,Mumbai,UPI
15445,3443,2026-04-09,4141.87,Completed,Rudrapur,Cash
15446,3911,2026-04-12,14438.49,Returned,Rudrapur,Cash
15447,2539,2026-04-01,11708.23,Completed,Haldwani,Net Banking
15448,2539,2026-05-25,7878.97,Completed,Noida,Net Banking
15449,3627,2026-05-07,5194.91,Completed,Mumbai,Net Banking
15450,1900,2026-04-17,422.56,Pending,Mumbai,Cash
15451,3156,2026-04-02,12178.4,Returned,Haldwani,UPI
15452,3760,2026-04-14,2836.91,Completed,Bengaluru,Cash
15453,5395,2026-05-21,6055.7,Completed,Rudrapur,Card
15454,1598,2026-04-01,6325.39,Cancelled,Dehradun,Cash
15455,4811,2026-04-29,3745.1,Cancelled,Dehradun,Cash
15456,1695,2026-04-12,12803.23,Completed,Dehradun,Cash
15457,3899,2026-05-01,12757.15,Completed,Rudrapur,UPI
15458,1477,2026-04-11,4983.37,Completed,Delhi,Net Banking
15459,3811,2026-04-29,10094.12,Completed,Dehradun,Card
15460,3435,2026-04-05,11970.51,Pending,Delhi,UPI
15461,3896,2026-04-03,3895.37,Returned,Pune,Cash
15462,4627,2026-05-05,4171.29,Completed,Pune,Card
15463,4610,2026-04-07,3148.55,Completed,Noida,UPI
15464,1887,2026-04-15,12244.83,Completed,Mumbai,Card
15465,4651,2026-04-16,14858.97,Completed,Bengaluru,Cash
15466,1417,2026-04-16,14166.36,Cancelled,Delhi,Card
15467,3000,2026-04-23,5635.94,Pending,Noida,Card
15468,1341,2026-05-03,5762.32,Pending,Haldwani,UPI
15469,5971,2026-04-16,3016.04,Pending,Noida,Cash
15470,2765,2026-05-14,6510.44,Completed,Rudrapur,Cash
15471,2806,2026-04-11,7505.23,Cancelled,Dehradun,Cash
15472,4584,2026-05-14,7789.3,Cancelled,Noida,Card
15473,2752,2026-05-01,11723.01,Completed,Mumbai,Cash
15474,1827,2026-04-13,1641.34,Pending,Dehradun,Cash
15475,2813,2026-05-30,14266.4,Cancelled,Pune,UPI
15476,1620,2026-04-13,5461.57,Completed,Noida,Cash
15477,5042,2026-05-29,7043.69,Completed,Haldwani,Card
15478,5867,2026-04-30,12408.67,Completed,Haldwani,UPI
15479,1631,2026-04-08,1193.71,Completed,Mumbai,UPI
15480,3966,2026-04-11,8165.36,Cancelled,Dehradun,UPI
15481,5382,2026-04-10,1607.58,Completed,Rudrapur,UPI
15482,5146,2026-05-30,7229.12,Cancelled,Haldwani,Net Banking
15483,3435,2026-04-22,6170.22,Completed,Dehradun,Net Banking
15484,2371,2026-05-18,14462.47,Completed,Haldwani,Card
15485,1309,2026-04-27,3302.03,Completed,Rudrapur,Net Banking
15486,1421,2026-04-10,2395.0,Completed,Noida,Card
15487,1721,2026-05-01,8347.55,Returned,Delhi,Net Banking
15488,4618,2026-05-31,1186.97,Completed,Mumbai,UPI
15489,1651,2026-05-16,9999.09,Pending,Delhi,Cash
15490,3590,2026-04-06,2369.2,Completed,Dehradun,UPI
15491,5160,2026-04-16,3450.87,Cancelled,Dehradun,Cash
15492,4539,2026-04-10,2674.8,Cancelled,Delhi,Cash
15493,1088,2026-05-23,604.99,Completed,Bengaluru,Cash
15494,2387,2026-04-24,9294.81,Completed,Noida,Net Banking
15495,2957,2026-05-06,3087.77,Completed,Dehradun,Net Banking
15496,4897,2026-05-28,697.5,Completed,Haldwani,Cash
15497,4340,2026-04-02,5189.03,Cancelled,Noida,Cash
15498,1081,2026-05-06,9516.91,Completed,Bengaluru,UPI
15499,1146,2026-04-03,2237.42,Completed,Bengaluru,Net Banking
15500,5427,2026-05-01,10168.43,Completed,Rudrapur,Net Banking
15501,3303,2026-05-10,838.65,Returned,Noida,Card
15502,5176,2026-05-29,8569.37,Cancelled,Mumbai,Card
15503,4233,2026-05-28,9842.78,Cancelled,Pune,Card
15504,1407,2026-04-29,2549.02,Completed,Delhi,Net Banking
15505,3911,2026-05-24,6878.05,Completed,Delhi,UPI
15506,2626,2026-04-05,11860.24,Completed,Pune,UPI
15507,4680,2026-05-07,2444.22,Cancelled,Noida,Net Banking
15508,2130,2026-04-11,14807.25,Completed,Mumbai,Cash
15509,3469,2026-04-25,13542.46,Completed,Dehradun,Net Banking
15510,2602,2026-05-19,14401.13,Cancelled,Delhi,Net Banking
15511,4369,2026-05-07,1629.21,Completed,Pune,Card
15512,2608,2026-04-01,2811.5,Completed,Rudrapur,Cash
15513,5594,2026-04-17,12262.67,Completed,Bengaluru,Cash
15514,5378,2026-05-13,12247.65,Completed,Rudrapur,Net Banking
15515,5074,2026-04-24,11239.51,Completed,Noida,Cash
15516,4491,2026-04-20,9780.43,Completed,Haldwani,UPI
15517,5508,2026-04-06,4960.51,Completed,Pune,Cash
15518,1484,2026-05-23,3098.92,Completed,Mumbai,Net Banking
15519,2341,2026-04-28,14347.56,Pending,Haldwani,Cash
15520,5665,2026-04-22,14301.42,Completed,Noida,Cash
15521,4728,2026-04-09,14793.98,Completed,Rudrapur,Net Banking
15522,1284,2026-05-18,14841.14,Completed,Pune,UPI
15523,3658,2026-04-09,5824.9,Completed,Pune,Net Banking
15524,4754,2026-05-06,11042.91,Returned,Bengaluru,Net Banking
15525,4731,2026-05-17,13147.52,Pending,Rudrapur,Cash
15526,5496,2026-04-06,2423.05,Pending,Mumbai,Net Banking
15527,1331,2026-04-21,10096.2,Completed,Delhi,UPI
15528,4247,2026-05-30,5111.75,Completed,Delhi,UPI
15529,2473,2026-04-17,9738.37,Completed,Haldwani,Cash
15530,2759,2026-04-25,2344.58,Completed,Pune,Card
15531,5570,2026-04-21,10996.52,Completed,Mumbai,Card
15532,4094,2026-04-10,5249.84,Completed,Mumbai,Cash
15533,5275,2026-05-29,1669.96,Pending,Haldwani,UPI
15534,1885,2026-05-01,832.7,Returned,Delhi,UPI
15535,1877,2026-05-01,6364.08,Completed,Pune,UPI
15536,4245,2026-04-30,5420.53,Completed,Mumbai,UPI
15537,4938,2026-05-21,9792.28,Completed,Bengaluru,Card
15538,3902,2026-05-05,11088.12,Completed,Dehradun,Card
15539,2425,2026-05-21,7755.6,Completed,Delhi,UPI
15540,1187,2026-04-24,abc,Completed,Delhi,Cash
15541,2696,2026-04-03,4976.76,Completed,Dehradun,UPI
15542,4860,2026-05-27,2931.71,Pending,Haldwani,UPI
15543,5585,2026-04-26,10868.2,Completed,Bengaluru,Net Banking
15544,5730,2026-05-02,11772.91,Completed,Mumbai,Net Banking
15545,3075,2026-05-31,2076.28,Completed,Dehradun,Card
15546,1623,2026-04-23,14594.92,Pending,Pune,Net Banking
15547,5400,2026-04-10,8549.88,Pending,Dehradun,UPI
15548,4957,2026-04-16,11065.82,Completed,Dehradun,Net Banking
15549,1259,2026-05-01,3234.76,Completed,Pune,Net Banking
15550,3719,2026-05-05,4681.71,Returned,Haldwani,UPI
15551,5845,2026-05-01,3925.37,Completed,Bengaluru,Cash
15552,4665,2026-05-21,8519.89,Completed,Haldwani,Cash
15553,4017,2026-04-13,11079.96,Completed,Mumbai,UPI
15554,3385,2026-05-28,3515.49,Completed,Noida,Cash
15555,4283,2026-04-28,10926.35,Cancelled,Rudrapur,UPI
15556,4646,2026-05-22,6970.03,Completed,Dehradun,UPI
15557,2503,2026-05-21,4287.48,Returned,Rudrapur,Card
15558,2498,2026-04-03,2013.29,Completed,Mumbai,Net Banking
15559,3756,2026-04-11,2802.38,Returned,Mumbai,Cash
15560,3421,2026-05-04,3423.72,Completed,Delhi,Card
15561,5664,2026-04-14,657.56,Returned,Rudrapur,Net Banking
15562,5913,2026-04-25,8082.49,Completed,Noida,Cash
15563,1493,2026-05-18,13004.83,Completed,Rudrapur,Card
15564,3375,2026-05-18,8260.42,Completed,Haldwani,UPI
15565,1895,2026-04-22,13614.29,Completed,Noida,Card
15566,4783,2026-04-30,373.16,Completed,Dehradun,Card
15567,1119,2026-05-17,4612.99,Completed,Dehradun,Cash
15568,5389,2026-04-22,2004.73,Pending,Rudrapur,UPI
15569,2005,2026-05-02,12763.27,Completed,Delhi,UPI
15570,4762,2026-05-01,673.79,Pending,Bengaluru,Card
15571,4845,2026-04-24,2952.62,Completed,Mumbai,Net Banking
15572,3990,2026-04-29,3007.95,Completed,Noida,Net Banking
15573,1236,2026-04-08,14777.51,Pending,Noida,Cash
15574,2513,2026-05-31,11288.23,Completed,Dehradun,Card
15575,5101,2026-05-10,4008.61,Pending,Pune,Net Banking
15576,1405,2026-05-01,14768.08,Pending,Bengaluru,UPI
15577,5473,2026-05-02,3695.58,Completed,Dehradun,UPI
15578,4081,2026-05-09,7206.03,Completed,Bengaluru,Card
15579,5209,2026-05-04,6330.22,Pending,Mumbai,UPI
15580,2681,2026-05-24,4986.14,Completed,Pune,Cash
15581,2209,2026-04-09,7842.26,Completed,Mumbai,Card
15582,3029,2026-05-10,12113.71,Pending,Pune,UPI
15583,1547,2026-04-04,14577.37,Cancelled,Mumbai,Net Banking
15584,5862,2026-05-04,2585.59,Completed,Bengaluru,Net Banking
15585,5682,2026-05-09,12734.85,Pending,Noida,Net Banking
15586,5234,2026-05-27,8655.74,Completed,Dehradun,Card
15587,4824,2026-04-30,5123.6,Completed,Haldwani,Cash
15588,4021,2026-04-23,13412.1,Returned,Dehradun,Cash
15589,5504,2026-04-18,142.25,Completed,Delhi,Cash
15590,3651,2026-04-19,4729.89,Completed,Delhi,Net Banking
15591,1053,2026-05-07,2599.41,Returned,Pune,UPI
15592,2172,2026-05-13,1445.92,Pending,Mumbai,Cash
15593,2793,2026-05-23,3168.27,Completed,Delhi,Cash
15594,4590,2026-05-14,8162.74,Pending,Mumbai,UPI
15595,5919,2026-04-23,9937.54,Completed,Pune,Card
15596,1493,2026-05-25,7980.79,Completed,Haldwani,UPI
15597,2951,2026-05-15,8248.5,Completed,Bengaluru,Cash
15598,1901,2026-04-12,6559.48,Pending,Haldwani,UPI
15599,1436,2026-04-15,1198.06,Completed,Bengaluru,Card
15600,,2026-05-16,12051.92,Completed,Noida,Cash
15601,4700,2026-04-17,5794.54,Pending,Delhi,Net Banking
15602,4169,2026-04-19,624.64,Completed,Pune,Card
15603,1717,2026-05-03,6064.26,Completed,Mumbai,Cash
15604,3574,2026-05-20,4615.65,Completed,Pune,UPI
15605,5049,2026-05-03,903.29,Completed,Bengaluru,UPI
15606,2381,2026-05-08,13840.6,Completed,Bengaluru,UPI
15607,1896,2026-04-06,7412.21,Completed,Rudrapur,Cash
15608,5111,2026-05-03,7089.11,Completed,Mumbai,UPI
15609,2897,2026-05-18,3803.22,Completed,Dehradun,Cash
15610,2387,2026-05-14,10718.39,Completed,Delhi,Card
15611,1283,2026-05-06,9487.55,Completed,Bengaluru,Cash
15612,5968,2026-05-09,3693.99,Completed,Haldwani,UPI
15613,1793,2026-05-31,1484.37,Completed,Haldwani,UPI
15614,5060,2026-04-09,12861.89,Completed,Noida,Net Banking
15615,5086,2026-05-02,9502.19,Completed,Mumbai,Card
15616,4257,2026-05-06,12484.69,Returned,Haldwani,Card
15617,4306,2026-05-23,13977.16,Completed,Mumbai,Cash
15618,2245,2026-04-16,8186.52,Completed,Pune,UPI
15619,3293,2026-05-07,13046.35,Returned,Rudrapur,Net Banking
15620,1030,2026-05-12,358.25,Returned,Mumbai,UPI
15621,5707,2026-05-17,7034.56,Completed,Bengaluru,Cash
15622,3221,2026-04-15,14262.71,Completed,Noida,Net Banking
15623,5153,2026-05-29,12890.98,Completed,Bengaluru,Card
15624,5555,2026-05-21,8531.77,Completed,Mumbai,UPI
15625,3893,2026-04-27,9652.26,Completed,Delhi,UPI
15626,2096,2026-04-18,4099.94,Completed,Delhi,Cash
15627,5757,2026-05-23,5610.01,Pending,Delhi,Card
15628,3345,2026-04-09,10448.45,Pending,Haldwani,Cash
15629,2256,2026-05-13,9586.01,Completed,Noida,Card
15630,2443,2026-05-11,9036.57,Completed,Bengaluru,UPI
15631,4930,2026-05-02,2106.21,Completed,Rudrapur,Cash
15632,4268,2026-05-28,3400.2,Completed,Bengaluru,Cash
15633,3628,2026-05-21,9404.45,Completed,Haldwani,Net Banking
15634,5819,2026-05-06,7364.09,Completed,Mumbai,Card
15635,3855,2026-05-02,14406.13,Completed,Delhi,Cash
15636,5630,2026-05-31,7610.42,Completed,Haldwani,UPI
15637,4234,2026-05-07,6439.95,Completed,Haldwani,UPI
15638,4350,2026-04-19,4210.97,Completed,Dehradun,Net Banking
15639,1080,2026-04-06,11572.08,Completed,Rudrapur,Cash
15640,3995,2026-04-05,11043.96,Pending,Rudrapur,Net Banking
15641,4995,2026-05-31,4995.6,Returned,Pune,UPI
15642,2251,2026-04-16,12332.58,Pending,Bengaluru,Net Banking
15643,4135,2026-04-11,5966.39,Completed,Rudrapur,UPI
15644,4534,2026-04-16,11517.87,Completed,Delhi,Cash
15645,2544,2026-04-29,7913.38,Completed,Bengaluru,UPI
15646,1983,2026-05-11,9426.6,Pending,Rudrapur,Net Banking
15647,5566,2026-05-06,14337.39,Completed,Haldwani,Card
15648,3038,2026-05-13,10799.29,Completed,Rudrapur,Net Banking
15649,3506,2026-05-07,13960.4,Completed,Noida,UPI
15650,5044,2026-04-03,4895.96,Pending,Dehradun,UPI
15651,4957,2026-05-21,1503.73,Completed,Pune,UPI
15652,1921,2026-04-03,9329.56,Completed,Bengaluru,Card
15653,3189,2026-04-19,1039.29,Completed,Rudrapur,Card
15654,5692,2026-05-01,10811.43,Completed,Dehradun,UPI
15655,1511,2026-04-24,12818.08,Pending,Pune,UPI
15656,3546,2026-05-18,13082.37,Pending,Rudrapur,UPI
15657,4641,2026-05-29,10744.06,Completed,Dehradun,Card
15658,4293,2026-05-24,3181.64,Completed,Noida,Card
15659,5410,2026-04-10,9543.16,Completed,Noida,Card
15660,5703,2026-05-30,5097.93,Returned,Mumbai,Card
15661,5476,2026-04-20,1522.95,Pending,Delhi,Cash
15662,1246,2026-05-09,7267.39,Completed,Pune,UPI
15663,4253,2026-04-27,14543.92,Completed,Dehradun,UPI
15664,1815,2026-04-15,9627.75,Pending,Pune,Card
15665,4615,2026-05-01,4487.46,Pending,Rudrapur,Cash
15666,2414,2026-05-31,2494.11,Completed,Delhi,UPI
15667,3551,2026-05-21,3090.84,Pending,Haldwani,Net Banking
15668,2424,2026-04-15,990.41,Completed,Noida,Net Banking
15669,5444,2026-04-09,14152.31,Completed,Noida,Cash
15670,4795,2026-05-15,14321.32,Completed,Noida,Net Banking
15671,3592,2026-04-10,10900.54,Completed,Noida,Card
15672,3772,2026-05-17,11046.18,Completed,Rudrapur,Net Banking
15673,4623,2026-05-30,3779.06,Pending,Pune,UPI
15674,4511,2026-04-11,5597.99,Completed,Bengaluru,Net Banking
15675,2311,2026-04-19,4847.33,Pending,Noida,UPI
15676,3866,2026-04-14,9246.71,Cancelled,Haldwani,Net Banking
15677,1362,2026-05-21,4660.66,Completed,Noida,UPI
15678,1626,2026-05-06,5562.52,Cancelled,Noida,Net Banking
15679,5475,2026-04-30,2998.53,Completed,Noida,Cash
15680,4130,2026-04-06,7792.65,Completed,Rudrapur,Card
15681,3340,2026-05-10,10955.67,Pending,Pune,Net Banking
15682,4021,2026-04-21,10491.45,Completed,Rudrapur,UPI
15683,2635,2026-05-04,11639.21,Completed,Mumbai,Net Banking
15684,2570,2026-04-30,9301.3,Completed,Pune,Net Banking
15685,5343,2026-05-07,10045.91,Returned,Haldwani,UPI
15686,5799,2026-05-30,6215.83,Completed,Dehradun,UPI
15687,3159,2026-04-09,14673.52,Completed,Delhi,Cash
15688,2981,2026-04-18,13263.39,Completed,Noida,Cash
15689,3405,2026-04-01,12674.76,Cancelled,Rudrapur,UPI
15690,2011,2026-04-12,4858.65,Completed,Pune,Net Banking
15691,5703,2026-05-20,10613.69,Completed,Rudrapur,Card
15692,2566,2026-05-16,5333.73,Completed,Dehradun,Net Banking
15693,2776,2026-04-14,8731.3,Completed,Mumbai,Net Banking
15694,4885,2026-05-03,9055.27,Completed,Bengaluru,Net Banking
15695,1834,2026-04-11,6621.46,Cancelled,Pune,Cash
15696,1925,2026-05-30,11607.17,Completed,Delhi,Cash
15697,1886,2026-04-01,999.19,Completed,Haldwani,UPI
15698,3229,2026-04-06,7727.6,Completed,Dehradun,Net Banking
15699,4334,2026-05-26,2247.31,Completed,Pune,UPI
15700,1058,2026-05-25,2620.74,Completed,Rudrapur,Net Banking
15701,3236,2026-04-24,1788.79,Pending,Dehradun,Cash
15702,4660,2026-04-30,3399.14,Completed,Rudrapur,UPI
15703,4326,2026-04-04,142.34,Completed,Mumbai,Net Banking
15704,2834,2026-05-01,753.47,Completed,Noida,Cash
15705,4010,2026-04-23,1831.51,Completed,Rudrapur,Card
15706,2044,2026-04-11,9722.43,Completed,Mumbai,UPI
15707,5932,2026-05-28,8159.74,Completed,Haldwani,Cash
15708,4421,2026-05-07,13853.94,Completed,Haldwani,Cash
15709,3670,2026-04-29,12128.16,Pending,Noida,Net Banking
15710,1972,2026-04-17,9492.31,Completed,Delhi,UPI
15711,1383,2026-04-18,12908.88,Completed,Rudrapur,Cash
15712,5167,2026-04-12,11165.8,Completed,Pune,Cash
15713,4556,2026-05-03,10891.93,Pending,Pune,Net Banking
15714,3104,2026-04-17,11655.92,Completed,Bengaluru,UPI
15715,1640,2026-04-30,10916.91,Completed,Pune,UPI
15716,5246,2026-04-22,1052.46,Completed,Noida,UPI
15717,3197,2026-05-03,3047.38,Completed,Bengaluru,Net Banking
15718,5410,2026-04-09,13335.68,Completed,Rudrapur,Card
15719,2385,2026-04-05,4330.58,Completed,Bengaluru,Net Banking
15720,5607,2026-05-25,14241.24,Cancelled,Noida,Card
15721,5940,2026-05-15,3468.88,Cancelled,Bengaluru,Cash
15722,4624,2026-04-27,13018.13,Completed,Noida,Net Banking
15723,4079,2026-05-02,4036.75,Completed,Mumbai,Card
15724,1671,2026-04-16,13713.49,Completed,Pune,Net Banking
15725,5263,2026-04-09,3071.92,Completed,Bengaluru,Cash
15726,2210,2026-05-11,3120.96,Completed,Noida,UPI
15727,3566,2026-05-11,1446.81,Pending,Rudrapur,Net Banking
15728,3967,2026-05-01,14706.95,Cancelled,Delhi,Card
15729,5540,2026-04-13,6553.97,Completed,Rudrapur,Cash
15730,2493,2026-04-02,10219.07,Completed,Bengaluru,Card
15731,3332,2026-05-17,179.53,Completed,Delhi,Net Banking
15732,3747,2026-04-25,2409.67,Completed,Delhi,Cash
15733,2037,2026-05-09,3404.67,Completed,Noida,Cash
15734,2251,2026-05-25,10357.86,Completed,Pune,UPI
15735,4967,2026-04-23,8953.02,Pending,Rudrapur,Net Banking
15736,2787,2026-04-05,11521.42,Completed,Rudrapur,Card
15737,3359,2026-05-29,14482.9,Completed,Dehradun,Net Banking
15738,1446,2026-04-13,6354.51,Completed,Bengaluru,UPI
15739,3865,2026-05-21,10686.61,Pending,Noida,Net Banking
15740,3925,2026-05-16,5387.4,Returned,Delhi,UPI
15741,1368,2026-05-13,13154.48,Completed,Rudrapur,Card
15742,5197,2026-05-07,6086.29,Completed,Delhi,Card
15743,1767,2026-04-15,3691.68,Returned,Pune,Card
15744,4294,2026-05-03,12363.77,Completed,Mumbai,UPI
15745,3303,2026-04-18,12122.89,Cancelled,Pune,UPI
15746,1869,2026-04-04,1268.49,Completed,Delhi,UPI
15747,1010,2026-04-04,4741.4,Pending,Rudrapur,Card
15748,5866,2026-04-25,10453.39,Completed,Dehradun,Card
15749,1925,2026-04-12,5581.12,Completed,Pune,UPI
15750,3167,2026-05-27,2366.37,Completed,Rudrapur,Cash
15751,1295,2026-04-10,4101.06,Completed,Dehradun,Cash
15752,2032,2026-04-07,13741.77,Pending,Rudrapur,UPI
15753,3626,2026-04-09,2355.29,Completed,Noida,UPI
15754,3995,2026-05-11,13975.27,Pending,Bengaluru,Net Banking
15755,4080,2026-04-23,10883.07,Completed,Delhi,Cash
15756,3036,2026-05-19,2406.41,Returned,Noida,Card
15757,3600,2026-05-26,12286.73,Completed,Bengaluru,Cash
15758,5678,2026-04-21,7131.54,Completed,Delhi,Net Banking
15759,1866,2026-05-04,13820.24,Completed,Delhi,UPI
15760,4648,2026-04-03,2524.11,Completed,Noida,Cash
15761,5449,2026-04-23,2011.69,Returned,Dehradun,UPI
15762,4543,2026-05-26,6777.06,Completed,Dehradun,Cash
15763,4518,2026-04-06,10015.21,Completed,Delhi,Card
15764,4332,2026-05-22,9852.86,Completed,Rudrapur,Cash
15765,1104,2026-05-21,11209.56,Cancelled,Noida,Card
15766,3676,2026-05-28,571.47,Completed,Pune,Card
15767,5746,2026-04-29,14483.37,Completed,Dehradun,Card
15768,5544,2026-04-17,1822.39,Completed,Delhi,UPI
15769,5981,2026-05-03,5253.94,Completed,Rudrapur,Cash
15770,4056,2026-05-11,13686.82,Completed,Dehradun,Cash
15771,4537,2026-05-07,9863.35,Completed,Dehradun,Cash
15772,4803,2026-04-14,5844.98,Completed,Delhi,Net Banking
15773,4526,2026-04-28,14145.7,Completed,Dehradun,UPI
15774,4921,2026-04-25,11421.16,Completed,Mumbai,Net Banking
15775,3998,2026-05-18,10487.08,Cancelled,Bengaluru,UPI
15776,5559,2026-04-29,14785.64,Cancelled,Noida,UPI
15777,1997,2026-04-01,14920.92,Completed,Pune,Cash
15778,3875,2026-05-13,4190.49,Completed,Haldwani,Card
15779,1478,2026-05-30,10769.04,Cancelled,Bengaluru,Card
15780,2253,2026-05-28,8123.23,Completed,Pune,Cash
15781,5567,2026-05-11,1027.76,Cancelled,Haldwani,Cash
15782,2940,2026-05-03,326.19,Completed,Noida,Net Banking
15783,3717,2026-04-02,14218.62,Cancelled,Delhi,Cash
15784,1196,2026-05-25,12824.09,Completed,Bengaluru,UPI
15785,2852,2026-04-03,8354.9,Pending,Mumbai,Cash
15786,2519,2026-04-15,14336.34,Cancelled,Noida,Card
15787,4862,2026-05-30,9658.55,Completed,Dehradun,Cash
15788,4423,2026-04-04,7784.6,Pending,Bengaluru,Card
15789,4255,2026-04-22,4453.41,Completed,Noida,Net Banking
15790,1488,2026-04-06,10009.31,Completed,Noida,Card
15791,5776,2026-04-04,12695.51,Completed,Dehradun,Cash
15792,5245,2026-05-02,5352.83,Completed,Haldwani,UPI
15793,2148,2026-04-21,3116.97,Completed,Mumbai,Cash
15794,1325,2026-04-16,9739.73,Completed,Rudrapur,Cash
15795,3110,2026-04-01,1822.23,Completed,Noida,Cash
15796,1164,2026-04-13,14224.71,Completed,Delhi,Cash
15797,2832,2026-05-17,889.02,Pending,Rudrapur,Card
15798,3663,2026-04-24,1748.06,Completed,Pune,Cash
15799,1058,2026-04-02,8453.31,Pending,Bengaluru,Cash
15800,3637,2026-05-10,14831.14,Completed,Pune,UPI
15801,4217,2026-05-14,6147.91,Pending,Dehradun,UPI
15802,4470,2026-04-29,2992.42,Completed,Haldwani,Card
15803,4905,2026-05-24,13477.6,Completed,Dehradun,Net Banking
15804,2340,2026-05-19,12638.93,Completed,Rudrapur,Net Banking
15805,4754,2026-05-28,12868.77,Completed,Noida,UPI
15806,1674,2026-04-27,5745.44,Completed,Noida,Net Banking
15807,3388,2026-04-12,2864.91,Completed,Rudrapur,Cash
15808,2612,2026-04-07,5443.86,Cancelled,Bengaluru,UPI
15809,4945,2026-04-07,9582.37,Completed,Haldwani,Card
15810,2778,2026-04-19,9147.78,Completed,Pune,UPI
